Data;Arquivo;Laboratorio/Grupo;Prof.Orientador;Email;Aluno;Email;IC/MS/Dr/Pesq;Nome Amostra;2thetai;2thetaf;Countingtime;TotalTime;XrayTube;XrayMirror
2010-03-01;Xpert_177.xrdml;;;;;;;SBN A 900;10.00156514;69.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_178.xrdml;;;;;;;FE2O3;10.00856514;79.99297181;77.520;1736;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_179.xrdml;;;;;;;AL2O3;10.00856514;79.99297181;77.520;1736;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_180.xrdml;;;;;;;5CUFEAL A;10.00856514;79.99297181;77.520;1735;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_181.xrdml;;;;;;;5CUFEAL 0;10.00856514;79.99297181;77.520;1735;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_182.xrdml;;;;;;;BCF7;20.00156514;79.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_183.xrdml;;;;;;;BCF8;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_184.xrdml;;;;;;;BZF7;20.00156514;79.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_185.xrdml;;;;;;;BZF8;20.00156514;79.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-03-02;Xpert_186.xrdml;;;;;;;EA0028;20.00656514;119.99366772;97.920;3074;PW3376/00 Co LFF DK184432;;
2010-03-02;Xpert_187.xrdml;;;;;;;BCF 1;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-03-02;Xpert_188.xrdml;;;;;;;BCF2;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-03-02;Xpert_189.xrdml;;;;;;;BCF3;20.00156514;79.99382669;77.520;1498;PW3376/00 Co LFF DK184432;;
2010-03-02;Xpert_190.xrdml;;;;;;;BCF4;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_191.xrdml;;;;;;;Fe-Co;3.00656514;79.98941247;77.520;1901;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_192.xrdml;;;;;;;Fe-Mn usada;3.00656514;79.98941247;77.520;1900;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_193.xrdml;;;;;;;SnFe;3.00656514;79.98941247;77.520;1900;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_194.xrdml;;;;;;;Ce-FE usada;3.00656514;79.98941247;77.520;1900;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_195.xrdml;;;;;;;AND74A165;20.01156514;59.99327589;77.520;1027;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_196.xrdml;;;;;;;AND75A15;20.01156514;59.99327589;77.520;1027;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_197.xrdml;;;;;;;AND71A165;20.01156514;59.99327589;77.520;1028;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_198.xrdml;;;;;;;AND72A10;20.01156514;59.99327589;77.520;1027;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_199.xrdml;;;;;;;A1 MOHR;15.01156514;79.99333411;77.520;1621;PW3376/00 Co LFF DK184432;;
2010-03-03;Xpert_200.xrdml;;;;;;;A4;15.01156514;79.99333411;77.520;1617;PW3376/00 Co LFF DK184432;;
2010-03-09;Xpert_201.xrdml;;;;;;;SOVMT EXP;5.01156514;44.99327589;77.520;1026;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-09;Xpert_202.xrdml;;;;;;;SOVMT;5.01156514;44.99327589;77.520;1027;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-09;Xpert_203.xrdml;;;;;;;BBPV;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-09;Xpert_204.xrdml;;;;;;;BBPV 15%;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-09;Xpert_205.xrdml;;;;;;;BBPV 20%;10.00156514;69.99382669;77.520;1501;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-09;Xpert_206.xrdml;;;;;;;BBPV 30%;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-09;Xpert_207.xrdml;;;;;;;BBPV 35%;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_208.xrdml;;;;;;;AFO;3.00556514;39.99357144;77.570;959;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_209.xrdml;;;;;;;AF 40;3.00556514;39.99357144;77.520;957;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_210.xrdml;;;;;;;AF 20;3.00556514;39.99357144;77.520;956;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_211.xrdml;;;;;;;BTEB 1.0;0.50256514;4.99312182;77.520;189;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_212.xrdml;;;;;;;BTEB 0.6;0.50256514;4.99312182;77.520;190;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_213.xrdml;;;;;;;RRG 41;10.00356514;89.99324721;77.520;1974;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_214.xrdml;;;;;;;CEB 243;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_215.xrdml;;;;;;;AMOSTRA 01 S/ROT;10.00156514;119.99394312;77.520;2681;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_216.xrdml;;;;;;;AMOSTRA 02 C/ROT;10.00156514;119.99394312;77.520;2682;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_217.xrdml;;;;;;;AMOSTRA 03 S/ROT;10.00156514;119.99394312;77.520;2681;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-10;Xpert_218.xrdml;;;;;;;AMOSTRA 04 C/ROT;10.00156514;119.99394312;77.520;2681;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_219.xrdml;;;;;;;amostra 5 s/rot;10.00156514;119.99394312;77.570;2681;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_220.xrdml;;;;;;;amostra 6 c/rot;10.00156514;119.99394312;77.520;2682;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_221.xrdml;;;;;;;PbCO3;3.01056514;79.99341247;77.520;1904;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_222.xrdml;;;;;;;Ru-dppb;3.01056514;79.99341247;77.520;1900;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_223.xrdml;;;;;;;MN 4h 1100;10.00656514;69.99882669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_224.xrdml;;;;;;;MN 6h 1100;10.00656514;69.99882669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_225.xrdml;;;;;;;NTW 4h 860;10.00656514;69.99882669;77.520;1501;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_226.xrdml;;;;;;;RRG 38;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_227.xrdml;;;;;;;In + Fe 100C;15.01156514;79.99333411;77.520;1617;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_228.xrdml;;;;;;;In + Fe 300C;15.01156514;79.99333411;77.520;1616;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_229.xrdml;;;;;;;In + Fe 400C;15.01156514;79.99333411;77.520;1617;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_230.xrdml;;;;;;;In + Fe 500C;15.01156514;79.99333411;77.520;1621;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_231.xrdml;;;;;;;Zn-TPYP;3.01056514;79.99341247;77.520;1900;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-11;Xpert_232.xrdml;;;;;;;Zn - PYP;3.01056514;79.99341247;77.520;1903;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-12;Xpert_233.xrdml;;;;;;;P2N;0.00656514;49.99355129;77.520;1265;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-12;Xpert_234.xrdml;;;;;;;PBL;0.00656514;49.99355129;77.520;1265;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-12;Xpert_235.xrdml;;;;;;;C3;30.00156514;89.99382669;77.520;1501;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-12;Xpert_236.xrdml;;;;;;;AN009;15.00356514;119.99330542;97.920;3226;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_237.xrdml;;;;;;;AF 60;3.00556514;39.99357144;77.570;960;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_238.xrdml;;;;;;;AF 80;3.00556514;39.99357144;77.520;960;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_239.xrdml;;;;;;;AF 100;3.00556514;39.99357144;77.520;960;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_240.xrdml;;;;;;;A1 MOHR;35.00156514;119.99388491;97.920;2628;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_241.xrdml;;;;;;;A3;35.00156514;119.99388491;97.920;2630;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_242.xrdml;;;;;;;A4;35.00156514;119.99388491;97.920;2629;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_243.xrdml;;;;;;;AN010;15.00356514;119.99330542;77.520;2563;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_244.xrdml;;;;;;;SBN 5L;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_245.xrdml;;;;;;;SBN 10B;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_246.xrdml;;;;;;;SBN 10L;10.00156514;69.99382669;77.520;1501;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_247.xrdml;;;;;;;SBN 5B;10.00156514;69.99382669;77.520;1501;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_248.xrdml;;;;;;;SnO2 + Fe2O3 5;10.00856514;79.99297181;77.520;1739;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_249.xrdml;;;;;;;SnO2 + fe2O3 10;10.00856514;79.99297181;77.520;1737;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_250.xrdml;;;;;;;SnO2 + Fe2O3;10.00856514;79.99297181;77.520;1738;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-15;Xpert_251.xrdml;;;;;;;SnO2 + Fe2O3 3h;10.00856514;79.99297181;77.520;1736;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-16;Xpert_252.xrdml;;;;;;;AM 4 800C;10.00856514;79.99297181;77.520;1736;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-16;Xpert_253.xrdml;;;;;;;AM 4 400C;10.00856514;79.99297181;77.570;1738;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-16;Xpert_254.xrdml;;;;;;;METACAULIM KOH 5%;5.00956514;49.99391359;77.520;1145;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-16;Xpert_255.xrdml;;;;;;;NPS AG;10.00856514;79.99297181;77.520;1736;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-16;Xpert_256.xrdml;;;;;;;AN011;15.00356514;119.99330542;77.520;2566;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-18;Xpert_257.xrdml;;;;;;;AN013;15.00356514;119.99330542;77.570;2562;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-18;Xpert_258.xrdml;;;;;;;YA1;10.00656514;119.99894312;77.520;2684;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-18;Xpert_259.xrdml;;;;;;;EA034;20.00656514;119.99366772;97.920;3074;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-18;Xpert_260.xrdml;;;;;;;A1;35.00656514;119.99888491;97.920;2628;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-18;Xpert_261.xrdml;;;;;;;A3;35.00656514;119.99888491;97.920;2630;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-18;Xpert_262.xrdml;;;;;;;JOEL;10.00656514;119.99894312;77.520;2683;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-18;Xpert_263.xrdml;;;;;;;AN012;15.00656514;119.99630542;77.520;2565;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_264.xrdml;;;;;;;In+Fe 1h;20.00156514;79.99382669;77.570;1502;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_265.xrdml;;;;;;;In+Fe 4h;20.00156514;79.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_266.xrdml;;;;;;;In+Fe 8h;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_267.xrdml;;;;;;;In+Fe 12h;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_268.xrdml;;;;;;;N2;45.01156514;109.99333411;77.520;1619;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_269.xrdml;;;;;;;N13;45.01156514;109.99333411;77.520;1619;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_270.xrdml;;;;;;;N16;45.01156514;109.99333411;77.520;1619;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_271.xrdml;;;;;;;CeFeCu usada;3.00656514;79.98941247;77.520;1902;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_272.xrdml;;;;;;;PbO;3.00656514;79.98941247;77.520;1901;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_273.xrdml;;;;;;;NiO/SiO2;3.00656514;79.98941247;77.520;1900;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_274.xrdml;;;;;;;CeFeCu usada;3.00656514;79.98941247;77.520;1901;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_275.xrdml;;;;;;;B1PH8;20.01156514;59.99327589;77.520;1029;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-23;Xpert_276.xrdml;;;;;;;BFCE;20.01156514;59.99327589;77.520;1027;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-24;Xpert_277.xrdml;;;;;;;FTAD;20.01156514;59.99327589;77.520;1029;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-24;Xpert_278.xrdml;;;;;;;APFT;20.01156514;59.99327589;77.520;1027;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-24;Xpert_279.xrdml;;;;;;;AN015-600;15.00656514;119.99630542;77.520;2563;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-24;Xpert_280.xrdml;;;;;;;AN016-800;15.00656514;119.99630542;77.520;2563;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-24;Xpert_281.xrdml;;;;;;;AL(OH3);10.00156514;120.99184461;77.520;2705;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-24;Xpert_282.xrdml;;;;;;;AOX70;3.00656514;39.99457144;77.520;957;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-24;Xpert_283.xrdml;;;;;;;AOX30;3.00656514;39.99457144;77.520;960;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-24;Xpert_284.xrdml;;;;;;;AOX50;3.00656514;39.99457144;77.520;959;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-25;Xpert_285.xrdml;;;;;;;T;10.01156514;49.99327589;77.520;1027;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-25;Xpert_286.xrdml;;;;;;;B;10.01156514;49.99327589;77.520;1031;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-25;Xpert_287.xrdml;;;;;;;CN-B;10.01156514;49.99327589;77.520;1026;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-25;Xpert_288.xrdml;;;;;;;L;10.01156514;49.99327589;77.520;1026;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-25;Xpert_289.xrdml;;;;;;;AN017;15.00656514;119.99630542;77.520;2564;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-25;Xpert_290.xrdml;;;;;;;AOX100;3.00556514;39.99357144;77.520;957;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-25;Xpert_291.xrdml;;;;;;;AOX 0;3.00556514;39.99357144;77.520;959;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-25;Xpert_292.xrdml;;;;;;;AOX 10;3.00556514;39.99357144;77.520;959;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-25;Xpert_293.xrdml;;;;;;;0,7;3.00756514;59.99299196;77.520;1430;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_294.xrdml;;;;;;;OVMT H2O;5.01156514;44.99327589;77.520;1026;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_295.xrdml;;;;;;;OVMT;5.01156514;44.99327589;77.520;1027;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_296.xrdml;;;;;;;OVMT EXP;5.01156514;44.99327589;77.570;1030;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-26;Xpert_297.xrdml;;;;;;;AN014;15.00356514;119.99330542;77.570;2564;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-26;Xpert_298.xrdml;;;;;;;EA035;20.00656514;119.99366772;97.920;3077;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-26;Xpert_299.xrdml;;;;;;;N3;45.00656514;119.99360951;77.520;1853;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-26;Xpert_300.xrdml;;;;;;;N4;45.00656514;119.99360951;77.520;1854;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_301.xrdml;;;;;;;SBN/VMT;5.01156514;44.99327589;77.520;1030;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_302.xrdml;;;;;;; SnO2 pronto;10.00856514;79.99297181;77.520;1737;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_303.xrdml;;;;;;;95% sSnO2 + 5% Fe2O3 0,5h;10.00856514;79.99297181;77.520;1735;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_304.xrdml;;;;;;;95% sSnO2 + 5% Fe2O3 s/moagem;10.00856514;79.99297181;77.520;1735;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_305.xrdml;;;;;;;95% sSnO2 + 5% Fe2O3 2 H;10.00856514;79.99297181;77.520;1735;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_306.xrdml;;;;;;;caulim branco koh 5%;5.00956514;49.99391359;77.520;1144;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_307.xrdml;;;;;;;SBA 15- NH2 3H 100;0.00156514;9.99371026;77.520;319;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-03-29;Xpert_308.xrdml;;;;;;;SBA 15 - NH2 2H 90;0.00156514;9.99371026;77.520;320;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-05;Xpert_309.xrdml;;;;;;;AGFE;10.00856514;79.99297181;77.520;1736;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-05;Xpert_310.xrdml;;;;;;;L-ARGININA;10.00656514;59.99355129;77.520;1265;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_311.xrdml;;;;;;;PBLA;0.00656514;49.99355129;77.570;1267;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_312.xrdml;;;;;;;AY300;10.00156514;119.99394312;77.520;2683;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_313.xrdml;;;;;;;0,7;0.00156514;9.99371026;77.520;321;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_314.xrdml;;;;;;;AG-S;10.00656514;44.99876847;77.520;912;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_315.xrdml;;;;;;;DE-B;10.00656514;44.99876847;77.520;912;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_316.xrdml;;;;;;;DE-S;10.00656514;44.99876847;77.520;911;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_317.xrdml;;;;;;;IV-S;10.00656514;44.99876847;77.520;911;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_318.xrdml;;;;;;;BZO 50H  MOAGEM;20.00656514;79.99882669;77.570;1503;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_319.xrdml;;;;;;;BZO 25H  MOAGEM;20.00656514;79.99882669;77.520;1502;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_320.xrdml;;;;;;;BCO 50H  MOAGEM;20.00656514;79.99882669;77.520;1502;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_321.xrdml;;;;;;;BCO 25H  MOAGEM;20.00656514;79.99882669;77.520;1501;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_322.xrdml;;;;;;;MN1;20.00656514;69.99355129;77.520;1267;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_323.xrdml;;;;;;;MN;20.00656514;69.99355129;77.520;1262;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_324.xrdml;;;;;;;MN2;20.00656514;69.99355129;77.520;1265;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_325.xrdml;;;;;;;RSA;5.00956514;49.99391359;77.520;1147;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_326.xrdml;;;;;;;RSX;5.00956514;49.99391359;77.520;1147;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-06;Xpert_327.xrdml;;;;;;;METACAULIM 500C;5.00956514;49.99391359;77.520;1146;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-04-14;Xpert_328.xrdml;;;;;;;A1-09/41 MOIDO;10.00156514;119.99394312;97.920;3374;PW3376/00 Co LFF DK184432;;
2010-04-14;Xpert_329.xrdml;;;;;;;A12-09/41 MOIDA;10.00156514;119.99394312;97.920;3372;PW3376/00 Co LFF DK184432;;
2010-04-14;Xpert_330.xrdml;;;;;;;A13-09/41 MOIDA;10.00156514;119.99394312;97.920;3373;PW3376/00 Co LFF DK184432;;
2010-04-14;Xpert_331.xrdml;;;;;;;A2-07/19 MOIDO;10.00156514;119.99394312;97.920;3372;PW3376/00 Co LFF DK184432;;
2010-04-14;Xpert_332.xrdml;;;;;;;A23-07/21 MOIDA;10.00156514;119.99342436;97.920;3512;PW3376/00 Co LFF DK184432;;
2010-04-14;Xpert_332.HPF;;;;;;;A23-07/21 MOIDA;10.00156514;119.99342436;97.920;3512;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_333.xrdml;;;;;;;A3-04/63 MOIDO;10.00156514;119.99394312;97.920;3370;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_334.xrdml;;;;;;;A4-04/34 MOIDO;10.00156514;119.99394312;97.920;3373;PW3376/00 Co LFF DK184432;;
